,Name,hate
4862,45891.png,0
4863,21096.png,0
4864,57043.png,0
4865,85413.png,0
4866,06392.png,0
4867,97316.png,1
4868,47290.png,0
4869,03971.png,0
4870,65237.png,0
4871,53017.png,0
4872,13769.png,0
4873,73258.png,0
4874,90278.png,1
4875,34186.png,1
4876,70594.png,0
4877,74019.png,0
4878,34581.png,1
4879,13486.png,0
4880,18607.png,0
4881,36048.png,1
4882,16283.png,1
4883,72058.png,0
4884,70315.png,0
4885,49076.png,0
4886,98351.png,0
4887,57164.png,1
4888,35460.png,0
4889,69342.png,1
4890,63295.png,1
4891,87504.png,0
4892,85614.png,0
4893,18650.png,1
4894,83014.png,0
4895,41986.png,0
4896,50867.png,1
4897,51092.png,0
4898,20945.png,0
4899,91562.png,0
4900,81720.png,0
4901,78031.png,1
4902,84351.png,0
4903,69078.png,0
4904,58463.png,0
4905,05123.png,1
4906,53924.png,0
4907,90481.png,0
4908,30847.png,0
4909,71392.png,1
4910,25640.png,0
4911,52931.png,0
4912,50461.png,0
4913,83941.png,0
4914,70654.png,1
4915,71398.png,0
4916,37182.png,1
4917,48920.png,0
4918,06439.png,0
4919,05798.png,0
4920,59261.png,0
4921,09831.png,1
4922,75138.png,0
4923,35412.png,0
4924,89170.png,0
4925,30276.png,0
4926,81263.png,0
4927,32089.png,0
4928,92081.png,0
4929,71052.png,1
4930,45960.png,0
4931,19630.png,0
4932,18275.png,1
4933,45836.png,0
4934,87610.png,0
4935,82154.png,1
4936,49128.png,0
4937,73652.png,0
4938,07124.png,0
4939,45780.png,0
4940,58301.png,1
4941,86907.png,0
4942,45291.png,0
4943,50473.png,0
4944,89475.png,0
4945,02769.png,0
4946,13964.png,0
4947,15690.png,1
4948,06239.png,0
4949,94678.png,0
4950,39164.png,1
4951,71839.png,0
4952,74861.png,0
4953,80532.png,0
4954,57861.png,1
4955,20134.png,0
4956,96531.png,0
4957,06798.png,0
4958,62017.png,0
4959,92157.png,0
4960,63702.png,0
4961,58326.png,0
4962,82356.png,0
4963,37250.png,0
4964,24197.png,0
4965,69018.png,0
4966,90582.png,0
4967,92146.png,0
4968,83074.png,0
4969,75210.png,0
4970,08259.png,0
4971,26930.png,0
4972,75410.png,1
4973,72456.png,1
4974,80347.png,0
4975,67319.png,0
4976,53678.png,1
4977,57029.png,0
4978,71826.png,1
4979,89573.png,0
4980,67402.png,0
4981,65139.png,0
4982,36597.png,0
4983,67852.png,1
4984,40217.png,0
4985,86143.png,0
4986,24130.png,0
4987,93671.png,0
4988,07615.png,0
4989,36581.png,0
4990,98032.png,0
4991,91738.png,0
4992,53241.png,0
4993,13249.png,1
4994,94361.png,0
4995,51768.png,0
4996,58029.png,0
4997,20379.png,1
4998,75698.png,0
4999,29063.png,0
5000,80341.png,0
5001,45036.png,0
5002,09265.png,0
5003,19458.png,0
5004,71403.png,0
5005,94062.png,0
5006,06197.png,0
5007,56274.png,0
5008,63952.png,0
5009,92546.png,0
5010,92436.png,1
5011,98573.png,1
5012,15078.png,0
5013,70384.png,0
5014,83219.png,1
5015,51489.png,1
5016,07215.png,0
5017,30687.png,0
5018,73251.png,0
5019,52340.png,0
5020,28604.png,1
5021,07312.png,0
5022,80217.png,0
5023,06893.png,1
5024,93068.png,0
5025,53184.png,1
5026,02947.png,0
5027,06153.png,0
5028,94850.png,0
5029,32750.png,0
5030,81953.png,1
5031,58091.png,1
5032,98256.png,0
5033,54319.png,0
5034,94360.png,1
5035,54692.png,0
5036,01642.png,1
5037,46150.png,0
5038,19438.png,0
5039,45730.png,1
5040,30792.png,0
5041,83901.png,0
5042,23705.png,0
5043,49806.png,0
5044,40813.png,0
5045,01468.png,0
5046,10589.png,0
5047,70132.png,1
5048,65319.png,0
5049,36281.png,0
5050,83965.png,1
5051,30156.png,0
5052,61450.png,0
5053,21078.png,1
5054,65914.png,0
5055,28637.png,0
5056,92067.png,0
5057,13652.png,0
5058,80197.png,0
5059,47601.png,1
5060,86713.png,1
5061,70329.png,1
5062,48015.png,0
5063,23510.png,1
5064,07826.png,0
5065,09867.png,1
5066,01275.png,0
5067,37862.png,1
5068,37825.png,0
5069,83064.png,0
5070,71903.png,0
5071,62913.png,1
5072,13958.png,1
5073,08164.png,1
5074,63517.png,0
5075,93861.png,0
5076,51407.png,1
5077,28574.png,1
5078,94731.png,0
5079,85073.png,0
5080,04762.png,0
5081,08125.png,1
5082,63749.png,0
5083,59731.png,1
5084,98523.png,1
5085,36079.png,1
5086,21753.png,0
5087,17345.png,1
5088,97041.png,0
5089,89640.png,1
5090,73981.png,0
5091,56208.png,0
5092,07234.png,0
5093,37021.png,1
5094,97108.png,0
5095,32507.png,0
5096,03927.png,1
5097,53607.png,1
5098,15806.png,0
5099,48250.png,1
5100,70153.png,0
5101,90183.png,1
5102,47205.png,0
5103,23648.png,1
5104,28670.png,1
5105,30742.png,1
5106,68531.png,1
5107,01793.png,1
5108,70452.png,0
5109,61483.png,0
5110,04892.png,0
5111,41739.png,0
5112,62135.png,0
5113,60573.png,0
5114,19526.png,0
5115,28163.png,0
5116,04695.png,0
5117,87513.png,0
5118,56071.png,1
5119,09821.png,0
5120,42853.png,1
5121,02795.png,0
5122,25164.png,0
5123,24356.png,0
5124,53420.png,1
5125,92180.png,0
5126,59046.png,0
5127,76521.png,1
5128,75468.png,1
5129,23164.png,0
5130,35642.png,1
5131,48573.png,0
5132,38927.png,1
5133,42813.png,0
5134,12704.png,1
5135,74650.png,0
5136,30174.png,0
5137,38402.png,0
5138,39675.png,0
5139,19705.png,0
5140,05483.png,0
5141,64059.png,0
5142,29703.png,1
5143,98145.png,0
5144,76534.png,0
5145,47582.png,0
5146,35602.png,1
5147,71845.png,0
5148,13460.png,0
5149,96402.png,1
5150,57124.png,1
5151,84317.png,0
5152,14507.png,1
5153,53194.png,1
5154,85967.png,0
5155,92743.png,0
5156,63012.png,0
5157,64523.png,0
5158,36814.png,0
5159,05917.png,1
5160,25914.png,1
5161,49705.png,1
5162,01749.png,0
5163,43798.png,0
5164,18254.png,0
5165,16548.png,1
5166,28045.png,0
5167,49687.png,0
5168,93487.png,0
5169,21035.png,0
5170,63210.png,0
5171,96172.png,1
5172,48679.png,0
5173,15638.png,0
5174,87315.png,0
5175,56231.png,0
5176,91753.png,0
5177,67091.png,0
5178,78052.png,0
5179,79623.png,0
5180,82940.png,0
5181,23908.png,1
5182,39640.png,0
5183,81207.png,0
5184,73198.png,0
5185,58321.png,0
5186,30548.png,0
5187,62745.png,0
5188,14690.png,0
5189,40916.png,1
5190,03162.png,0
5191,38162.png,0
5192,98241.png,1
5193,87326.png,0
5194,98034.png,0
5195,40627.png,1
5196,84276.png,0
5197,16053.png,0
5198,67983.png,1
5199,92148.png,1
5200,84295.png,1
5201,72658.png,0
5202,86753.png,0
5203,13209.png,1
5204,81390.png,0
5205,91034.png,0
5206,60235.png,1
5207,86075.png,1
5208,30816.png,1
5209,49063.png,0
5210,51480.png,0
5211,80165.png,0
5212,89521.png,1
5213,91764.png,0
5214,08349.png,1
5215,35784.png,0
5216,95846.png,1
5217,21560.png,0
5218,28451.png,0
5219,58372.png,0
5220,94836.png,0
5221,50312.png,1
5222,54713.png,0
5223,63805.png,1
5224,35402.png,0
5225,93084.png,1
5226,85743.png,0
5227,54639.png,0
5228,94628.png,1
5229,74513.png,1
5230,69348.png,0
5231,74062.png,1
5232,39815.png,0
5233,62931.png,1
5234,95672.png,0
5235,61382.png,0
5236,67183.png,1
5237,45037.png,1
5238,28930.png,0
5239,57042.png,1
5240,04591.png,0
5241,36985.png,0
5242,48136.png,0
5243,26973.png,0
5244,71245.png,0
5245,30128.png,0
5246,05372.png,0
5247,36478.png,0
5248,46870.png,1
5249,31896.png,0
5250,82346.png,0
5251,57348.png,1
5252,75380.png,1
5253,32674.png,0
5254,20739.png,0
5255,30549.png,0
5256,94675.png,0
5257,34178.png,0
5258,71046.png,1
5259,74190.png,0
5260,64087.png,0
5261,31450.png,0
5262,27608.png,0
5263,98245.png,0
5264,91863.png,1
5265,75096.png,1
5266,78064.png,1
5267,51972.png,0
5268,31729.png,0
5269,96152.png,0
5270,09352.png,1
5271,43650.png,0
5272,62531.png,0
5273,81293.png,0
5274,38495.png,1
5275,95281.png,0
5276,43657.png,1
5277,76810.png,0
5278,06412.png,0
5279,27365.png,0
5280,47251.png,1
5281,45389.png,1
5282,08569.png,0
5283,81260.png,1
5284,37260.png,0
5285,04827.png,1
5286,09215.png,0
5287,38752.png,1
5288,85290.png,0
5289,47053.png,1
5290,06547.png,1
5291,50386.png,0
5292,42715.png,0
5293,48271.png,1
5294,19504.png,0
5295,73956.png,1
5296,95067.png,0
5297,86135.png,0
5298,41263.png,0
5299,15847.png,0
5300,82539.png,1
5301,04912.png,1
5302,34910.png,0
5303,67092.png,1
5304,86457.png,0
5305,74658.png,0
5306,67031.png,0
5307,67810.png,1
5308,30726.png,0
5309,56834.png,1
5310,46817.png,0
5311,67938.png,0
5312,65108.png,0
5313,01274.png,0
5314,17450.png,1
5315,45301.png,0
5316,74098.png,1
5317,58370.png,0
5318,36420.png,0
5319,52910.png,0
5320,92056.png,1
5321,56792.png,0
5322,69013.png,0
5323,82916.png,0
5324,17652.png,1
5325,50784.png,0
5326,81976.png,1
5327,39541.png,1
5328,65341.png,0
5329,87215.png,0
5330,45206.png,0
5331,50683.png,0
5332,76348.png,1
5333,91803.png,1
5334,71294.png,1
5335,30745.png,1
5336,09572.png,1
5337,92573.png,0
5338,75430.png,0
5339,67504.png,0
5340,70294.png,0
5341,21405.png,0
5342,36751.png,0
5343,72698.png,1
5344,04619.png,1
5345,46270.png,1
5346,81946.png,0
5347,64531.png,0
5348,98506.png,0
5349,14092.png,0
5350,43759.png,0
5351,42156.png,0
5352,35786.png,0
5353,54728.png,0
5354,02971.png,1
5355,76489.png,0
5356,97804.png,0
5357,21804.png,0
5358,28974.png,1
5359,87639.png,0
5360,12839.png,0
5361,04976.png,0
5362,28319.png,1
5363,92835.png,1
5364,74915.png,0
5365,63410.png,0
5366,25901.png,1
5367,80259.png,1
5368,02987.png,0
5369,14675.png,0
5370,37504.png,0
5371,92581.png,0
5372,62904.png,0
5373,46017.png,0
5374,68327.png,0
5375,74589.png,0
5376,94278.png,0
5377,80943.png,0
5378,19408.png,1
5379,84653.png,1
5380,48932.png,0
5381,43608.png,0
5382,93126.png,0
5383,59824.png,0
5384,92481.png,1
5385,09315.png,0
5386,76491.png,0
5387,19763.png,1
5388,80593.png,0
5389,04986.png,0
5390,80742.png,1
5391,91402.png,0
5392,45723.png,0
5393,35608.png,1
5394,13478.png,0
5395,27634.png,0
5396,29083.png,0
5397,13049.png,0
5398,96423.png,0
5399,49150.png,1
5400,82651.png,0
5401,68719.png,0
5402,51964.png,1
5403,50738.png,1
5404,58421.png,1
5405,16435.png,1
5406,95783.png,0
5407,30871.png,1
5408,71390.png,0
5409,67259.png,1
5410,64789.png,0
5411,23068.png,0
5412,65207.png,0
5413,82549.png,0
5414,54629.png,0
5415,16072.png,1
5416,01974.png,0
5417,36945.png,0
5418,82593.png,1
5419,17532.png,0
5420,09217.png,0
5421,07248.png,0
5422,29714.png,1
5423,79205.png,0
5424,76581.png,1
5425,01842.png,0
5426,86934.png,0
5427,71823.png,0
5428,43758.png,0
5429,47521.png,1
5430,81904.png,1
5431,31809.png,0
5432,46380.png,0
5433,91026.png,0
5434,54170.png,0
5435,07926.png,0
5436,83076.png,1
5437,20851.png,0
5438,30829.png,0
5439,12649.png,1
5440,12936.png,1
5441,20318.png,0
5442,09248.png,0
5443,48309.png,0
5444,52780.png,0
5445,18679.png,1
5446,02457.png,1
5447,14283.png,0
5448,61289.png,0
5449,48391.png,0
5450,90345.png,0
5451,86159.png,1
5452,38706.png,0
5453,21583.png,0
5454,75921.png,0
5455,10948.png,1
5456,51367.png,1
5457,57284.png,1
5458,59034.png,0
5459,25093.png,0
5460,90378.png,0
5461,10725.png,0
5462,27416.png,0
5463,79451.png,1
5464,92734.png,0
5465,46182.png,0
5466,28507.png,1
5467,52936.png,0
5468,56497.png,0
5469,59380.png,0
5470,80925.png,0
5471,72634.png,0
5472,83061.png,0
5473,23074.png,0
5474,19742.png,1
5475,71849.png,0
5476,51349.png,0
5477,20183.png,1
5478,16298.png,0
5479,80152.png,0
5480,84593.png,0
5481,07592.png,1
5482,12958.png,0
5483,15236.png,0
5484,91563.png,0
5485,32798.png,0
5486,25904.png,0
5487,56942.png,0
5488,27854.png,0
5489,63548.png,0
5490,38697.png,1
5491,12450.png,0
5492,37859.png,1
5493,02917.png,1
5494,03759.png,0
5495,19543.png,1
5496,59048.png,0
5497,34728.png,0
5498,78619.png,0
5499,18029.png,0
5500,02945.png,1
5501,64720.png,1
5502,37184.png,0
5503,34021.png,1
5504,72936.png,0
5505,84265.png,0
5506,28695.png,1
5507,43658.png,0
5508,80769.png,0
5509,43096.png,0
5510,47629.png,1
5511,41538.png,1
5512,04786.png,1
5513,98270.png,0
5514,75021.png,1
5515,86254.png,0
5516,80241.png,0
5517,04356.png,1
5518,78639.png,0
5519,50964.png,0
5520,82941.png,1
5521,39475.png,1
5522,84061.png,0
5523,38609.png,0
5524,46938.png,0
5525,86914.png,1
5526,97481.png,0
5527,92187.png,0
5528,79032.png,1
5529,85097.png,1
5530,49861.png,1
5531,34620.png,1
5532,80327.png,0
5533,60357.png,1
5534,68901.png,0
5535,86045.png,1
5536,39704.png,0
5537,24860.png,1
5538,05741.png,0
5539,64532.png,1
5540,12094.png,0
5541,98601.png,0
5542,68270.png,0
5543,59237.png,1
5544,07582.png,0
5545,94205.png,0
5546,17430.png,1
5547,09465.png,1
5548,52034.png,0
5549,98734.png,1
5550,94725.png,0
5551,91356.png,1
5552,40826.png,0
5553,31472.png,0
5554,17589.png,1
5555,87260.png,0
5556,39765.png,0
5557,95376.png,0
5558,45197.png,0
5559,83095.png,1
5560,27461.png,1
5561,35740.png,0
5562,80425.png,0
5563,74901.png,0
5564,93152.png,0
5565,34671.png,0
5566,98571.png,0
5567,20195.png,1
5568,05813.png,0
5569,43185.png,0
5570,03615.png,0
5571,05148.png,1
5572,41679.png,1
5573,93852.png,0
5574,68941.png,0
5575,65931.png,0
5576,17948.png,1
5577,51708.png,0
5578,31029.png,0
5579,91052.png,1
5580,10463.png,0
5581,57490.png,0
5582,76924.png,0
5583,81294.png,1
5584,47569.png,1
5585,75209.png,1
5586,82603.png,0
5587,61527.png,0
5588,41087.png,0
5589,91845.png,0
5590,56128.png,1
5591,24395.png,1
5592,18236.png,1
5593,42056.png,1
5594,74890.png,1
5595,40759.png,0
5596,51476.png,1
5597,86071.png,1
5598,41037.png,1
5599,17965.png,0
5600,64870.png,1
5601,76285.png,1
5602,05672.png,0
5603,57926.png,0
5604,95064.png,0
5605,87409.png,1
5606,09382.png,0
5607,84629.png,0
5608,13986.png,1
5609,72964.png,0
5610,73205.png,0
5611,28610.png,1
5612,67312.png,0
5613,17536.png,0
5614,43190.png,0
5615,47518.png,1
5616,92768.png,1
5617,45208.png,0
5618,56917.png,0
5619,07916.png,0
5620,41869.png,1
5621,75290.png,1
5622,18052.png,0
5623,03296.png,0
5624,03268.png,0
5625,46238.png,0
5626,40716.png,0
5627,74061.png,1
5628,51387.png,1
5629,30527.png,1
5630,78345.png,0
5631,85132.png,0
5632,35048.png,1
5633,65741.png,1
5634,52761.png,1
5635,47531.png,0
5636,58476.png,0
5637,97805.png,0
5638,89245.png,1
5639,04918.png,1
5640,71086.png,0
5641,84620.png,1
5642,35671.png,1
5643,49178.png,0
5644,70562.png,0
5645,60134.png,1
5646,35640.png,0
5647,58674.png,0
5648,08641.png,0
5649,54038.png,0
5650,37284.png,1
5651,87263.png,1
5652,84209.png,0
5653,31406.png,0
5654,74198.png,1
5655,70851.png,1
5656,49618.png,0
5657,79823.png,0
5658,61347.png,0
5659,50286.png,1
5660,21936.png,0
5661,79280.png,0
5662,28639.png,0
5663,34698.png,0
5664,71380.png,1
5665,32549.png,1
5666,83025.png,1
5667,29463.png,0
5668,49725.png,0
5669,58176.png,0
5670,80765.png,1
5671,40257.png,1
5672,42315.png,0
5673,06375.png,0
5674,15298.png,0
5675,35017.png,0
5676,48216.png,0
5677,03845.png,1
5678,89634.png,1
5679,60451.png,1
5680,23158.png,1
5681,53206.png,0
5682,68713.png,0
5683,98574.png,0
5684,93208.png,1
5685,72490.png,0
5686,18257.png,0
5687,07285.png,0
5688,98425.png,1
5689,79385.png,0
5690,79845.png,0
5691,51304.png,0
5692,05912.png,0
5693,16874.png,0
5694,79425.png,0
5695,12784.png,0
5696,89314.png,0
5697,23940.png,0
5698,63715.png,0
5699,96417.png,0
5700,23746.png,1
5701,32695.png,0
5702,95478.png,1
5703,49153.png,1
5704,05719.png,1
5705,49810.png,0
5706,92375.png,1
5707,31495.png,0
5708,18294.png,0
5709,61257.png,0
5710,31640.png,1
5711,08476.png,0
5712,83907.png,1
5713,50372.png,1
5714,03418.png,0
5715,87023.png,1
5716,83125.png,1
5717,01568.png,1
5718,23416.png,0
5719,47615.png,0
5720,96127.png,0
5721,17493.png,1
5722,63578.png,0
5723,17458.png,1
5724,67348.png,0
5725,23478.png,1
5726,78302.png,0
5727,06725.png,0
5728,76032.png,0
5729,54708.png,0
5730,18546.png,0
5731,52867.png,1
5732,31295.png,0
5733,29675.png,1
5734,69503.png,0
5735,84563.png,1
5736,96845.png,0
5737,73814.png,0
5738,95684.png,0
5739,89267.png,0
5740,42503.png,1
5741,50413.png,0
5742,42865.png,0
5743,54962.png,0
5744,67843.png,1
5745,40372.png,0
5746,04719.png,0
5747,05421.png,0
5748,64175.png,0
5749,36910.png,0
5750,26085.png,0
5751,39158.png,0
5752,10692.png,0
5753,42816.png,1
5754,71396.png,1
5755,49762.png,0
5756,02548.png,0
5757,87125.png,0
5758,42608.png,0
5759,29851.png,1
5760,64153.png,1
5761,06945.png,0
5762,84537.png,1
5763,74609.png,1
5764,35168.png,0
5765,43085.png,1
5766,97184.png,0
5767,58329.png,0
5768,57630.png,1
5769,76035.png,0
5770,94571.png,1
5771,83794.png,0
5772,79680.png,1
5773,21089.png,1
5774,87261.png,1
5775,91872.png,0
5776,81625.png,0
5777,50471.png,1
5778,27169.png,1
5779,37084.png,0
5780,48917.png,1
5781,75230.png,0
5782,91786.png,1
5783,06847.png,0
5784,01293.png,0
5785,81349.png,0
5786,69708.png,0
5787,96517.png,1
5788,56812.png,0
5789,83607.png,0
5790,18274.png,1
5791,85209.png,0
5792,40216.png,1
5793,18296.png,1
5794,32576.png,0
5795,08147.png,0
5796,60254.png,0
5797,85034.png,1
5798,85741.png,0
5799,30896.png,0
5800,59743.png,0
5801,69728.png,1
5802,72638.png,0
5803,03124.png,1
5804,69520.png,1
5805,06985.png,0
5806,12086.png,1
5807,63712.png,1
5808,64385.png,0
5809,37294.png,0
5810,30675.png,1
5811,26419.png,0
5812,10839.png,0
5813,61407.png,0
5814,98154.png,0
5815,75382.png,1
5816,63501.png,0
5817,25096.png,0
5818,19752.png,0
5819,38109.png,0
5820,36240.png,0
5821,80576.png,1
5822,42871.png,1
5823,57260.png,0
5824,34960.png,0
5825,71302.png,0
5826,50263.png,0
5827,59163.png,0
5828,70865.png,0
5829,98756.png,1
5830,81645.png,0
5831,72095.png,0
5832,87126.png,0
5833,32490.png,0
5834,34587.png,0
5835,61207.png,1
5836,46183.png,1
5837,95724.png,0
5838,29507.png,0
5839,86705.png,0
5840,10493.png,0
5841,70196.png,1
5842,63105.png,1
5843,19507.png,0
5844,60841.png,1
5845,20738.png,1
5846,07436.png,0
5847,27860.png,1
5848,21957.png,1
5849,57298.png,0
5850,89320.png,0
5851,23806.png,1
5852,27395.png,0
5853,19326.png,0
5854,30518.png,0
5855,67413.png,0
5856,98714.png,1
5857,45316.png,0
5858,83296.png,0
5859,87649.png,0
5860,12495.png,0
5861,45016.png,0
5862,69842.png,0
5863,48739.png,1
5864,26409.png,0
5865,24061.png,0
5866,40629.png,0
5867,94860.png,0
5868,61492.png,0
5869,37829.png,0
5870,26489.png,0
5871,75092.png,1
5872,80615.png,0
5873,38574.png,0
5874,86504.png,0
5875,89743.png,0
5876,07463.png,0
5877,46387.png,0
5878,23048.png,0
5879,64723.png,1
5880,27351.png,0
5881,20146.png,0
5882,09615.png,0
5883,58019.png,1
5884,14728.png,0
5885,29574.png,1
5886,15846.png,1
5887,62301.png,0
5888,12604.png,0
5889,83257.png,0
5890,79614.png,1
5891,78125.png,1
5892,31205.png,0
5893,89123.png,1
5894,61250.png,0
5895,16849.png,1
5896,56938.png,0
5897,63201.png,0
5898,47136.png,1
5899,37296.png,0
5900,14263.png,0
5901,79581.png,0
5902,27405.png,0
5903,68429.png,0
5904,27468.png,1
5905,09827.png,0
5906,67195.png,0
5907,62178.png,1
5908,94356.png,0
5909,29475.png,0
5910,13276.png,0
5911,34180.png,1
5912,12754.png,0
5913,73926.png,0
5914,65829.png,0
5915,87149.png,1
5916,53827.png,0
5917,46980.png,0
5918,20673.png,0
5919,56791.png,0
5920,91367.png,1
5921,76098.png,0
5922,26894.png,0
5923,16537.png,0
5924,34670.png,1
5925,51682.png,1
5926,49021.png,0
5927,90574.png,1
5928,98072.png,0
5929,80154.png,0
5930,23071.png,0
5931,58027.png,0
5932,48103.png,0
5933,64321.png,0
5934,62158.png,0
5935,37459.png,0
5936,82705.png,1
5937,74913.png,0
5938,59203.png,1
5939,94013.png,1
5940,42687.png,0
5941,97045.png,0
5942,26903.png,0
5943,47596.png,1
5944,93728.png,1
5945,67142.png,0
5946,62108.png,0
5947,52837.png,1
5948,37214.png,0
5949,57103.png,0
5950,43259.png,0
5951,78902.png,0
5952,83152.png,1
5953,61948.png,1
5954,09843.png,1
5955,14259.png,0
5956,72356.png,0
5957,71943.png,0
5958,70825.png,0
5959,85439.png,1
5960,70324.png,1
5961,78091.png,0
5962,27436.png,0
5963,68520.png,0
5964,67125.png,0
5965,46928.png,0
5966,21809.png,0
5967,82563.png,0
5968,16920.png,0
5969,85461.png,1
5970,40385.png,1
5971,20435.png,0
5972,30142.png,0
5973,71309.png,0
5974,25401.png,1
5975,39560.png,0
5976,45609.png,0
5977,85964.png,0
5978,20498.png,0
5979,86437.png,0
5980,45297.png,1
5981,63587.png,0
5982,31678.png,0
5983,54301.png,1
5984,51687.png,0
5985,49168.png,0
5986,29764.png,0
5987,79512.png,0
5988,54601.png,0
5989,63051.png,0
5990,71389.png,0
5991,79516.png,0
5992,17234.png,1
5993,75018.png,0
5994,65273.png,1
5995,02935.png,0
5996,05214.png,1
5997,10843.png,0
5998,72358.png,0
5999,36429.png,0
6000,47985.png,0
6001,01576.png,0
6002,82673.png,0
6003,40865.png,1
6004,71528.png,0
6005,10345.png,0
6006,13602.png,0
6007,48936.png,0
6008,46027.png,1
6009,02467.png,0
6010,13045.png,0
6011,16059.png,0
6012,92370.png,0
6013,92501.png,1
6014,52068.png,0
6015,78054.png,0
6016,58971.png,0
6017,09785.png,0
6018,41637.png,0
6019,51248.png,0
6020,89325.png,0
6021,71265.png,0
6022,05781.png,0
6023,32617.png,0
6024,23754.png,0
6025,50236.png,0
6026,58637.png,0
6027,81624.png,1
6028,71836.png,0
6029,36092.png,0
6030,62485.png,1
6031,18963.png,1
6032,98670.png,1
6033,41769.png,0
6034,27048.png,0
6035,74310.png,0
6036,65087.png,0
6037,69415.png,0
6038,52978.png,0
6039,05468.png,0
6040,94620.png,0
6041,41086.png,1
6042,28613.png,1
6043,19248.png,0
6044,07618.png,0
6045,43527.png,0
6046,37185.png,0
6047,46172.png,0
6048,18074.png,1
6049,31960.png,1
6050,71095.png,1
6051,61859.png,1
6052,83150.png,0
6053,47918.png,1
6054,50149.png,1
6055,37204.png,0
6056,25170.png,0
6057,30591.png,0
6058,26538.png,1
6059,98157.png,0
6060,34217.png,0
6061,32416.png,0
6062,49758.png,0
6063,15064.png,1
6064,94786.png,0
6065,32650.png,0
6066,34078.png,1
6067,29148.png,0
6068,18926.png,0
6069,38251.png,0
6070,74920.png,0
6071,65240.png,1
6072,91270.png,0
6073,37819.png,0
6074,45691.png,1
6075,35091.png,1
6076,91537.png,1
6077,62710.png,1
6078,76214.png,1
6079,03681.png,0
6080,79053.png,0
6081,15493.png,0
6082,49017.png,1
6083,45209.png,1
6084,52130.png,0
6085,46510.png,0
6086,16520.png,1
6087,12675.png,0
6088,08395.png,1
6089,75192.png,0
6090,34806.png,0
6091,28605.png,1
6092,07465.png,1
6093,53914.png,0
6094,17392.png,0
6095,42675.png,0
6096,49785.png,0
6097,80957.png,0
6098,91536.png,0
6099,69807.png,1
6100,72945.png,0
6101,50894.png,1
6102,93610.png,0
6103,09251.png,1
6104,90753.png,1
6105,39645.png,0
6106,24980.png,0
6107,31709.png,0
6108,93286.png,0
6109,64781.png,0
6110,23514.png,0
